"","bee_species","fam_hill_2","bee_genus","bee_family","eoo_size_m2","count_in_Dorey","diet_families_rareCount","diet_binary","log_area","log_diet","log_hill"
"588","Osmia scutellaris",1,"Osmia","Megachilidae",881640016660,91,1,"Specialist",27.5050496652632,0,0
"589","Osmia spinigera",1,"Osmia","Megachilidae",786895016592,10,1,"Specialist",27.391360679505,0,0
"590","Osmia spinulosa",1,"Osmia","Megachilidae",18553544695761,3062,1.887417,"Generalist",30.5516819754471,0.635209227664246,-4.44089209850063e-16
"591","Osmia steinmanni",1.03382310422023,"Osmia","Megachilidae",21708568229,17,1.964448,"Generalist",23.800972868823,0.675211289826391,0.033263682359857
"592","Osmia taurus",2.19919356949267,"Osmia","Megachilidae",28626444262630,2773,7.996445,"Generalist",30.9853520311199,2.07899706791601,0.788090733843465
"593","Osmia tergestensis",1.00456245326427,"Osmia","Megachilidae",3032998647328,151,2.24506,"Generalist",28.7405728986501,0.808732246894989,0.00455207682375945
"594","Osmia tricornis",1.58775955031198,"Osmia","Megachilidae",2474955947880,123,9.273077,"Generalist",28.5372437129544,2.22711525546096,0.46232393468017
"595","Osmia uncicornis",1,"Osmia","Megachilidae",27544305522,6,1,"Specialist",24.0390616550646,0,0
"596","Osmia uncinata",1.37589909488112,"Osmia","Megachilidae",46612613169607,1154,7.215124,"Generalist",31.4728922893116,1.97617937849534,0.319107404613723
"597","Osmia xanthomelana",1,"Osmia","Megachilidae",5638412568993,1031,1,"Specialist",29.360623682423,0,0
"598","Othinosmia schultzei",1,"Othinosmia","Megachilidae",222570588084,107,1,"Specialist",26.1285101380554,0,0
"599","Protosmia minutula",1.14550440216624,"Protosmia","Megachilidae",353370461972,74,2,"Generalist",26.5907828109166,0.693147180559945,0.135845065912531
"600","Pseudoanthidium eximium",1,"Pseudoanthidium","Megachilidae",2148303175668,6,1,"Specialist",28.39569942585,0,0
"601","Pseudoanthidium melanurum",1.00457337670664,"Pseudoanthidium","Megachilidae",3806569397865,27,1.333333,"Generalist",28.9677494789372,0.28768182245175,0.00456295059566279
"602","Pseudoanthidium reticulatum",1,"Pseudoanthidium","Megachilidae",597457542178,14,1,"Specialist",27.1159490591109,0,0
"603","Pseudoanthidium scapulare",1.00152135791397,"Pseudoanthidium","Megachilidae",2431030751762,54,1.181818,"Generalist",28.5193364610229,0.167053930817001,0.00152020182142297
"604","Rhodanthidium caturigense",1.26698449186554,"Rhodanthidium","Megachilidae",907622486486,140,7.72052,"Generalist",27.534094365312,2.04388171928122,0.236639661221111
"605","Rhodanthidium infuscatum",2.2746556346316,"Rhodanthidium","Megachilidae",676050430017,67,9.850375,"Generalist",27.2395335108238,2.2875095255253,0.821828671552706
"606","Rhodanthidium septemdentatum",2.39070396669337,"Rhodanthidium","Megachilidae",6408097061967,1016,13.138471,"Generalist",29.4885834725785,2.57554464403319,0.871587869306676
"607","Rhodanthidium siculum",1.70887293303865,"Rhodanthidium","Megachilidae",1098063457138,19,8.379787,"Generalist",27.7245692507321,2.12582249650986,0.535834049724206
"608","Rhodanthidium sticticum",2.04887509831685,"Rhodanthidium","Megachilidae",1286096859882,445,10.355544,"Generalist",27.8826330576339,2.33752202847488,0.717290910013159
"609","Stenoheriades asiatica",1,"Stenoheriades","Megachilidae",2267158880,5,1,"Specialist",21.5417932898273,0,0
"610","Stenoheriades coelostoma",1,"Stenoheriades","Megachilidae",3900972068,17,1,"Specialist",22.08449160723,0,0
"611","Trachusa byssina",1.04377323915893,"Trachusa","Megachilidae",26928053229499,5427,2.867136,"Generalist",30.9241897301093,1.05331362212078,0.0428422619975089
"612","Trachusa dumerlei",1,"Trachusa","Megachilidae",264546818323,16,1,"Specialist",26.3012840794731,0,0
"613","Trachusa interrupta",1.00285972137679,"Trachusa","Megachilidae",2001128255298,224,1,"Specialist",28.3247322650773,0,0.002855640152539
"614","Trachusa pubescens",1.0089923045433,"Trachusa","Megachilidae",883041646101,8,1.645161,"Generalist",27.5066382007655,0.497838251768576,0.00895211452702192
"615","Wainia eremoplana",1.12601677772594,"Wainia","Megachilidae",12520252571,4,1.999912,"Generalist",23.2506133758174,0.693103179591917,0.118686429895956
"616","Capicola micheneri",1,"Capicola","Melittidae",146924842483,26,1,"Specialist",25.7131870173533,0,0
"617","Dasypoda argentata",1.00419920779425,"Dasypoda","Melittidae",37222933561303,756,1.564972,"Generalist",31.247946180837,0.447867932458262,0.00419041572575463
"618","Dasypoda braccata",1.01629103727338,"Dasypoda","Melittidae",1317227143385,13,1.708004,"Generalist",27.9065499941183,0.535325437284011,0.0161597621454022
"619","Dasypoda cingulata",1.54650258431234,"Dasypoda","Melittidae",912554612636,15,7.945953,"Generalist",27.5395137700763,2.07266274244917,0.435995984213263
"620","Dasypoda crassicornis",1.28884151197102,"Dasypoda","Melittidae",700646379938,28,2.9992,"Generalist",27.2752691458298,1.09834558643957,0.253743762146987
"621","Dasypoda dusmeti",1.04012000959607,"Dasypoda","Melittidae",325787296481,6,3.576374,"Generalist",26.5095105405831,1.27434943797227,0.0393361003383012
"622","Dasypoda hirtipes",1.00916496481245,"Dasypoda","Melittidae",39093838274370,22997,1.576585,"Generalist",31.2969859816106,0.45526111545405,0.00912322137999137
"623","Dasypoda maura",1.01682050249387,"Dasypoda","Melittidae",14102801764,6,1.726817,"Generalist",23.3696393212576,0.546279829450355,0.0166806044328129
"624","Dasypoda morotei",1.15577086008084,"Dasypoda","Melittidae",198531685926,13,4.825153,"Generalist",26.0142145511659,1.57384244413276,0.144767532679272
"625","Dasypoda sinuata",1.07177976415406,"Dasypoda","Melittidae",666301781789,7,2.524179,"Generalist",27.2250085306656,0.925915861340232,0.0693205976559889
"626","Dasypoda spinigera",1,"Dasypoda","Melittidae",138660889229,56,1,"Specialist",25.6552971434576,0,0
"627","Dasypoda visnaga",1,"Dasypoda","Melittidae",744904893491,24,1,"Specialist",27.3365223874331,0,0
"628","Melitta dimidiata",1,"Melitta","Melittidae",6272904387673,323,1,"Specialist",29.4672605830448,0,0
"629","Melitta haemorrhoidalis",1,"Melitta","Melittidae",10472629871067,5879,1,"Specialist",29.979786290843,0,0
"630","Melitta leporina",1,"Melitta","Melittidae",30977139352969,4925,1,"Specialist",31.0642706081441,0,0
"631","Melitta nigricans",1,"Melitta","Melittidae",9188174041663,4163,1,"Specialist",29.8489383428554,0,0
"632","Melitta tricincta",1,"Melitta","Melittidae",5827073658621,1305,1,"Specialist",29.3935360449262,0,4.44089209850063e-16
"633","Samba ogilviei",1.10440182240745,"Samba","Melittidae",50222588612,182,2.999389,"Generalist",24.6397307347875,1.09840860125857,0.0993038512060087
