"","species_original","species","plant_fam_count","plant_gen_count","bee_family","bee_genus","...1","total_area","area","log_fam","log_gen","log_area","bee_family_n","area_ha","log_area_ha","area_km","log_area_km"
"334","Melissodes bimaculatus","Melissodes bimaculatus",4,4,"Apidae","Melissodes",513,16683206435569.1,16683206435569.1,1.38629436111989,1.38629436111989,30.4454237267331,"Apidae (n = 83)",1668320643.55691,21.235083354757,16683206.4355691,16.6299131687689
"335","Melissodes denticulatus","Melissodes denticulatus",1,1,"Apidae","Melissodes",515,7662494987228.73,7662494987228.73,0,0,29.6673587629954,"Apidae (n = 83)",766249498.722873,20.4570183910192,7662494.98722873,15.8518482050311
"336","Melissodes desponsus","Melissodes desponsus",1,1,"Apidae","Melissodes",516,10426147399681.5,10426147399681.5,0,0,29.9753379398766,"Apidae (n = 83)",1042614739.96815,20.7649975679004,10426147.3996815,16.1598273819123
"337","Melissodes druriellus","Melissodes druriellus",1,1,"Apidae","Melissodes",517,16103639464997,16103639464997,0,0,30.4100664160992,"Apidae (n = 83)",1610363946.4997,21.199726044123,16103639.464997,16.5945558581349
"338","Melissodes illatus","Melissodes illatus",2,4,"Apidae","Melissodes",518,7838974608863.41,7838974608863.41,0.693147180559945,1.38629436111989,29.6901291520514,"Apidae (n = 83)",783897460.886341,20.4797887800752,7838974.60886341,15.8746185940871
"339","Melissodes subillatus","Melissodes subillatus",1,5,"Apidae","Melissodes",519,10986367809647.8,10986367809647.8,0,1.6094379124341,30.02767633014,"Apidae (n = 83)",1098636780.96478,20.8173359581638,10986367.8096478,16.2121657721757
"340","Melitturga caudata","Melitturga caudata",2,7,"Andrenidae","Melitturga",525,132583201412.252,132583201412.252,0.693147180559945,1.94591014905531,25.6104762204907,"Andrenidae (n = 168)",13258320.1412252,16.4001358485145,132583.201412252,11.7949656625264
"341","Osmia atriventris","Osmia atriventris",5,8,"Megachilidae","Osmia",526,12795980370725.7,12795980370725.7,1.6094379124341,2.07944154167984,30.1801522039982,"Megachilidae (n = 20)",1279598037.07257,20.969811832022,12795980.3707257,16.3646416460339
"342","Osmia bicolor","Osmia bicolor",8,12,"Megachilidae","Osmia",527,21925880360470,21925880360470,2.07944154167984,2.484906649788,30.7186888066518,"Megachilidae (n = 20)",2192588036.047,21.5083484346756,21925880.36047,16.9031782486876
"343","Osmia bucephala","Osmia bucephala",6,8,"Megachilidae","Osmia",530,28538445038936.7,28538445038936.7,1.79175946922805,2.07944154167984,30.9822732429238,"Megachilidae (n = 20)",2853844503.89367,21.7719328709476,28538445.0389367,17.1667626849595
"344","Osmia conjuncta","Osmia conjuncta",4,6,"Megachilidae","Osmia",532,3847750917233.98,3847750917233.98,1.38629436111989,1.79175946922805,28.9785099161884,"Megachilidae (n = 20)",384775091.723398,19.7681695442122,3847750.91723398,15.1629993582241
"345","Osmia pumila","Osmia pumila",7,10,"Megachilidae","Osmia",542,6159886784853.66,6159886784853.66,1.94591014905531,2.30258509299405,29.4490795142229,"Megachilidae (n = 20)",615988678.485366,20.2387391422467,6159886.78485366,15.6335689562586
"346","Panurginus albopilosus","Panurginus albopilosus",1,1,"Andrenidae","Panurginus",549,923439272657.018,923439272657.018,0,0,27.5513708766077,"Andrenidae (n = 168)",92343927.2657018,18.3410305046315,923439.272657018,13.7358603186434
"347","Panurgus canescens","Panurgus canescens",1,2,"Andrenidae","Panurgus",550,544561470020.412,544561470020.412,0,0.693147180559945,27.023246665547,"Andrenidae (n = 168)",54456147.0020412,17.8129062935708,544561.470020412,13.2077361075827
"348","Panurgus cephalotes","Panurgus cephalotes",1,5,"Andrenidae","Panurgus",551,295058008015.569,295058008015.569,0,1.6094379124341,26.4104378112966,"Andrenidae (n = 168)",29505800.8015569,17.2000974393204,295058.008015569,12.5949272533323
"349","Panurgus maroccanus","Panurgus maroccanus",1,3,"Andrenidae","Panurgus",553,94985061055.5641,94985061055.5641,0,1.09861228866811,25.2769854641349,"Andrenidae (n = 168)",9498506.10555641,16.0666450921587,94985.0610555641,11.4614749061706
"350","Panurgus perezi","Panurgus perezi",1,1,"Andrenidae","Panurgus",555,101465017500.661,101465017500.661,0,0,25.3429799208551,"Andrenidae (n = 168)",10146501.7500661,16.1326395488789,101465.017500661,11.5274693628908
"351","Perdita octomaculata","Perdita octomaculata",1,1,"Andrenidae","Perdita",560,9431645132135.08,9431645132135.08,0,0,29.8750916546364,"Andrenidae (n = 168)",943164513.213508,20.6647512826602,9431645.13213508,16.0595810966721
"352","Trachusa byssina","Trachusa byssina",5,8,"Megachilidae","Trachusa",561,26928053229499,26928053229499,1.6094379124341,2.07944154167984,30.9241897301093,"Megachilidae (n = 20)",2692805322.9499,21.7138493581331,26928053.229499,17.108679172145
"353","Xylocopa virginica","Xylocopa virginica",8,13,"Apidae","Xylocopa",564,33866791828874.6,33866791828874.6,2.07944154167984,2.56494935746154,31.1534560581325,"Apidae (n = 83)",3386679182.88746,21.9431156861563,33866791.8288746,17.3379455001682
